pNo,condition,study,sessionOrder,congruency,rtOverall,accOverall,rt,acc,rtCorrect,session
W2ZF#JT49JIQ1&(,deplete,3,deplete-control,incongruent,0.568475609756098,0.939024390243902,0.595094339622641,0.905660377358491,0.597291666666667,1
Q7#0500E@GRQ1&(,control,3,control-deplete,congruent,0.698908045977012,0.988505747126437,0.65034188034188,1,0.65034188034188,1
Q7#0500E@GRQ1&(,control,3,control-deplete,incongruent,0.698908045977012,0.988505747126437,0.79859649122807,0.964912280701754,0.791818181818182,1
Q7#0500E@GRQ1&(,deplete,3,control-deplete,congruent,0.741073446327684,0.977401129943503,0.721260504201681,0.991596638655462,0.718898305084746,2
Q7#0500E@GRQ1&(,deplete,3,control-deplete,incongruent,0.741073446327684,0.977401129943503,0.781724137931034,0.948275862068966,0.785636363636364,2
9JZXFCLYR1XQ1&(,control,3,control-deplete,congruent,0.726724137931035,1,0.711428571428571,1,0.711428571428571,1
9JZXFCLYR1XQ1&(,control,3,control-deplete,incongruent,0.726724137931035,1,0.759818181818182,1,0.759818181818182,1
9JZXFCLYR1XQ1&(,deplete,3,control-deplete,congruent,0.804406779661017,0.994350282485876,0.779830508474576,1,0.779830508474576,2
9JZXFCLYR1XQ1&(,deplete,3,control-deplete,incongruent,0.804406779661017,0.994350282485876,0.853559322033898,0.983050847457627,0.85448275862069,2
QBO1MIH0F8OT1&(,control,3,control-deplete,congruent,0.779518072289157,0.951807228915663,0.736347826086956,0.956521739130435,0.736636363636364,1
QBO1MIH0F8OT1&(,control,3,control-deplete,incongruent,0.779518072289157,0.951807228915663,0.876862745098039,0.941176470588235,0.876666666666667,1
QBO1MIH0F8OT1&(,deplete,3,control-deplete,congruent,0.732254335260116,0.965317919075145,0.705689655172414,0.974137931034483,0.703097345132743,2
QBO1MIH0F8OT1&(,deplete,3,control-deplete,incongruent,0.732254335260116,0.965317919075145,0.786315789473684,0.947368421052632,0.793518518518519,2
L5EJ8F#BL7WU1&(,control,3,deplete-control,congruent,0.767017543859649,0.994152046783626,0.736695652173913,1,0.736695652173913,2
L5EJ8F#BL7WU1&(,control,3,deplete-control,incongruent,0.767017543859649,0.994152046783626,0.829285714285714,0.982142857142857,0.828,2
L5EJ8F#BL7WU1&(,deplete,3,deplete-control,congruent,0.777683615819209,0.966101694915254,0.73890756302521,1,0.73890756302521,1
L5EJ8F#BL7WU1&(,deplete,3,deplete-control,incongruent,0.777683615819209,0.966101694915254,0.857241379310345,0.896551724137931,0.855384615384615,1
LIBAE^&(CML@XU1&(,control,3,control-deplete,congruent,0.787823529411765,0.9,0.736347826086956,0.939130434782609,0.738055555555556,1
LIBAE^&(CML@XU1&(,control,3,control-deplete,incongruent,0.787823529411765,0.9,0.895454545454546,0.818181818181818,0.902222222222222,1
LIBAE^&(CML@XU1&(,deplete,3,control-deplete,congruent,0.740299401197605,0.940119760479042,0.704821428571429,0.946428571428571,0.70622641509434,2
LIBAE^&(CML@XU1&(,deplete,3,control-deplete,incongruent,0.740299401197605,0.940119760479042,0.812545454545455,0.927272727272727,0.813921568627451,2
!WC9LF2W2YU1&(,control,3,control-deplete,congruent,0.739428571428571,0.942857142857143,0.653474576271186,0.983050847457627,0.653620689655172,1
!WC9LF2W2YU1&(,control,3,control-deplete,incongruent,0.739428571428571,0.942857142857143,0.917368421052632,0.859649122807018,0.911224489795918,1
!WC9LF2W2YU1&(,deplete,3,control-deplete,congruent,0.731551724137931,0.954022988505747,0.658728813559322,0.974576271186441,0.65495652173913,2
!WC9LF2W2YU1&(,deplete,3,control-deplete,incongruent,0.731551724137931,0.954022988505747,0.885,0.910714285714286,0.881176470588235,2
#MG7$AEYJ0AE2@1&(,control,3,deplete-control,congruent,0.648114285714286,0.88,0.621465517241379,0.922413793103448,0.620467289719626,2
#MG7$AEYJ0AE2@1&(,control,3,deplete-control,incongruent,0.648114285714286,0.88,0.700508474576271,0.796610169491525,0.678936170212766,2
#MG7$AEYJ0AE2@1&(,deplete,3,deplete-control,congruent,0.565290697674419,0.622093023255814,0.558869565217391,0.930434782608696,0.559065420560748,1
#MG7$AEYJ0AE2@1&(,deplete,3,deplete-control,incongruent,0.565290697674419,0.622093023255814,0.578245614035088,0,,1
0AEJ15UTHFSZ@1&(,control,3,deplete-control,congruent,0.486057142857143,0.977142857142857,0.46864406779661,0.991525423728814,0.469316239316239,2
0AEJ15UTHFSZ@1&(,control,3,deplete-control,incongruent,0.486057142857143,0.977142857142857,0.522105263157895,0.947368421052632,0.521111111111111,2
0AEJ15UTHFSZ@1&(,deplete,3,deplete-control,congruent,0.542294117647059,0.976470588235294,0.520916666666667,0.975,0.522735042735043,1
0AEJ15UTHFSZ@1&(,deplete,3,deplete-control,incongruent,0.542294117647059,0.976470588235294,0.5936,0.98,0.594489795918367,1
XT7$@W1AE7B8W1&(,control,3,control-deplete,congruent,0.651024096385542,0.969879518072289,0.600701754385965,0.982456140350877,0.603125,1
XT7$@W1AE7B8W1&(,control,3,control-deplete,incongruent,0.651024096385542,0.969879518072289,0.761346153846154,0.942307692307692,0.770204081632653,1
XT7$@W1AE7B8W1&(,deplete,3,control-deplete,congruent,0.690965909090909,0.948863636363636,0.622991452991453,0.991452991452991,0.623534482758621,2
XT7$@W1AE7B8W1&(,deplete,3,control-deplete,incongruent,0.690965909090909,0.948863636363636,0.825762711864407,0.864406779661017,0.82843137254902,2
H8Q0G4@^9Z#X1&(,control,3,control-deplete,congruent,0.641158536585366,0.98780487804878,0.608319327731092,0.991596638655462,0.606271186440678,1
H8Q0G4@^9Z#X1&(,control,3,control-deplete,incongruent,0.641158536585366,0.98780487804878,0.728,0.977777777777778,0.725909090909091,1
H8Q0G4@^9Z#X1&(,deplete,3,control-deplete,congruent,0.624060606060606,0.96969696969697,0.570084745762712,1,0.570084745762712,2
H8Q0G4@^9Z#X1&(,deplete,3,control-deplete,incongruent,0.624060606060606,0.96969696969697,0.759574468085106,0.893617021276596,0.754285714285714,2
FI85^WXXWZBY1&(,control,3,deplete-control,congruent,0.558448275862069,0.959770114942529,0.540431034482759,0.956896551724138,0.540720720720721,2
FI85^WXXWZBY1&(,control,3,deplete-control,incongruent,0.558448275862069,0.959770114942529,0.59448275862069,0.96551724137931,0.593214285714286,2
FI85^WXXWZBY1&(,deplete,3,deplete-control,congruent,0.602102272727273,0.971590909090909,0.581610169491525,0.974576271186441,0.583826086956522,1
FI85^WXXWZBY1&(,deplete,3,deplete-control,incongruent,0.602102272727273,0.971590909090909,0.643793103448276,0.96551724137931,0.649285714285714,1
T1$K2#4&(U2YZ1&(,control,3,deplete-control,congruent,0.677543859649123,0.970760233918129,0.636637931034483,1,0.636637931034483,2
T1$K2#4&(U2YZ1&(,control,3,deplete-control,incongruent,0.677543859649123,0.970760233918129,0.763818181818182,0.909090909090909,0.7706,2
T1$K2#4&(U2YZ1&(,deplete,3,deplete-control,congruent,0.641488095238095,0.982142857142857,0.603275862068966,0.991379310344828,0.602608695652174,1
T1$K2#4&(U2YZ1&(,deplete,3,deplete-control,incongruent,0.641488095238095,0.982142857142857,0.726730769230769,0.961538461538462,0.7306,1
R24HJ###5B002&(,control,3,control-deplete,congruent,0.69183908045977,0.936781609195402,0.642413793103448,0.96551724137931,0.649553571428571,1
R24HJ###5B002&(,control,3,control-deplete,incongruent,0.69183908045977,0.936781609195402,0.790689655172414,0.879310344827586,0.793333333333333,1
R24HJ###5B002&(,deplete,3,control-deplete,congruent,0.68514450867052,0.942196531791908,0.625126050420168,0.991596638655462,0.621271186440678,2
R24HJ###5B002&(,deplete,3,control-deplete,incongruent,0.68514450867052,0.942196531791908,0.817407407407407,0.833333333333333,0.804222222222222,2
5774YBOCTI!02&(,control,3,control-deplete,congruent,0.643371428571429,0.982857142857143,0.61728813559322,1,0.61728813559322,1
5774YBOCTI!02&(,control,3,control-deplete,incongruent,0.643371428571429,0.982857142857143,0.697368421052632,0.947368421052632,0.697592592592593,1
5774YBOCTI!02&(,deplete,3,control-deplete,congruent,0.626285714285714,0.982857142857143,0.600677966101695,0.991525423728814,0.600940170940171,2
5774YBOCTI!02&(,deplete,3,control-deplete,incongruent,0.626285714285714,0.982857142857143,0.679298245614035,0.964912280701754,0.672545454545455,2
!WOBC^W@^IW02&(,control,3,control-deplete,congruent,0.594689265536723,0.994350282485876,0.551260504201681,1,0.551260504201681,1
!WOBC^W@^IW02&(,control,3,control-deplete,incongruent,0.594689265536723,0.994350282485876,0.683793103448276,0.982758620689655,0.686491228070175,1
!WOBC^W@^IW02&(,deplete,3,control-deplete,congruent,0.615060975609756,0.945121951219512,0.571909090909091,0.963636363636364,0.57,2
!WOBC^W@^IW02&(,deplete,3,control-deplete,incongruent,0.615060975609756,0.945121951219512,0.702962962962963,0.907407407407407,0.687142857142857,2
HF1T5ZMB7^4^2&(,control,3,control-deplete,congruent,0.530809248554913,0.919075144508671,0.506324786324786,0.94017094017094,0.505727272727273,1
HF1T5ZMB7^4^2&(,control,3,control-deplete,incongruent,0.530809248554913,0.919075144508671,0.581964285714286,0.875,0.58,1
HF1T5ZMB7^4^2&(,deplete,3,control-deplete,congruent,0.533132530120482,0.951807228915663,0.510973451327434,0.955752212389381,0.509537037037037,2
HF1T5ZMB7^4^2&(,deplete,3,control-deplete,incongruent,0.533132530120482,0.951807228915663,0.580377358490566,0.943396226415094,0.5826,2
R^M72ZG4UI242&(,control,3,control-deplete,congruent,0.514829545454546,0.9375,0.495378151260504,0.957983193277311,0.496228070175439,1
R^M72ZG4UI242&(,control,3,control-deplete,incongruent,0.514829545454546,0.9375,0.555438596491228,0.894736842105263,0.552549019607843,1
R^M72ZG4UI242&(,deplete,3,control-deplete,congruent,0.503333333333333,0.937853107344633,0.487058823529412,0.991596638655462,0.486610169491525,2
R^M72ZG4UI242&(,deplete,3,control-deplete,incongruent,0.503333333333333,0.937853107344633,0.536724137931034,0.827586206896552,0.53375,2
9KGCFAE5SEF052&(,control,3,deplete-control,congruent,0.522701149425287,0.988505747126437,0.512352941176471,0.983193277310924,0.514102564102564,2
9KGCFAE5SEF052&(,control,3,deplete-control,incongruent,0.522701149425287,0.988505747126437,0.545090909090909,1,0.545090909090909,2
9KGCFAE5SEF052&(,deplete,3,deplete-control,congruent,0.536034482758621,0.982758620689655,0.533706896551724,0.974137931034483,0.535221238938053,1
9KGCFAE5SEF052&(,deplete,3,deplete-control,incongruent,0.536034482758621,0.982758620689655,0.540689655172414,1,0.540689655172414,1
1^7TGI0$U1^52&(,control,3,deplete-control,congruent,0.713954802259887,0.988700564971751,0.65546218487395,0.991596638655462,0.655338983050847,2
1^7TGI0$U1^52&(,control,3,deplete-control,incongruent,0.713954802259887,0.988700564971751,0.833965517241379,0.982758620689655,0.828771929824561,2
1^7TGI0$U1^52&(,deplete,3,deplete-control,congruent,0.672068965517241,0.977011494252874,0.627627118644068,1,0.627627118644068,1
1^7TGI0$U1^52&(,deplete,3,deplete-control,incongruent,0.672068965517241,0.977011494252874,0.765714285714286,0.928571428571429,0.754038461538462,1
XOM2AEGBEH4&(#2&(,control,3,deplete-control,congruent,0.594431137724551,0.940119760479042,0.569196428571429,0.955357142857143,0.567196261682243,2
XOM2AEGBEH4&(#2&(,control,3,deplete-control,incongruent,0.594431137724551,0.940119760479042,0.645818181818182,0.909090909090909,0.6366,2
XOM2AEGBEH4&(#2&(,deplete,3,deplete-control,congruent,0.584277108433735,0.891566265060241,0.56027027027027,0.882882882882883,0.559285714285714,1
XOM2AEGBEH4&(#2&(,deplete,3,deplete-control,incongruent,0.584277108433735,0.891566265060241,0.632727272727273,0.909090909090909,0.6244,1
O&(L0OCUB#7I#2&(,control,3,deplete-control,congruent,0.819887640449438,0.98314606741573,0.756416666666667,0.991666666666667,0.754117647058824,2
O&(L0OCUB#7I#2&(,control,3,deplete-control,incongruent,0.819887640449438,0.98314606741573,0.951206896551724,0.96551724137931,0.953571428571429,2
O&(L0OCUB#7I#2&(,deplete,3,deplete-control,congruent,0.714124293785311,0.898305084745763,0.664453781512605,1,0.664453781512605,1
O&(L0OCUB#7I#2&(,deplete,3,deplete-control,incongruent,0.714124293785311,0.898305084745763,0.816034482758621,0.689655172413793,0.81925,1
!@T&(TFGGLG!#2&(,control,3,control-deplete,congruent,0.699647058823529,0.988235294117647,0.651428571428571,1,0.651428571428571,1
!@T&(TFGGLG!#2&(,control,3,control-deplete,incongruent,0.699647058823529,0.988235294117647,0.812156862745098,0.96078431372549,0.819795918367347,1
!@T&(TFGGLG!#2&(,deplete,3,control-deplete,congruent,0.660960451977401,0.994350282485876,0.601848739495798,0.991596638655462,0.598983050847458,2
!@T&(TFGGLG!#2&(,deplete,3,control-deplete,incongruent,0.660960451977401,0.994350282485876,0.782241379310345,1,0.782241379310345,2
RFZM5CIJ#BC72&(,control,3,control-deplete,congruent,0.684411764705882,0.894117647058824,0.629285714285714,0.919642857142857,0.617184466019417,1
RFZM5CIJ#BC72&(,control,3,control-deplete,incongruent,0.684411764705882,0.894117647058824,0.790862068965517,0.844827586206897,0.773265306122449,1
RFZM5CIJ#BC72&(,deplete,3,control-deplete,congruent,0.541042944785276,0.975460122699387,0.526610169491525,1,0.526610169491525,2
RFZM5CIJ#BC72&(,deplete,3,control-deplete,incongruent,0.541042944785276,0.975460122699387,0.578888888888889,0.911111111111111,0.578536585365854,2
Q8SJXF9OGB!72&(,control,3,deplete-control,congruent,0.587701863354037,0.975155279503106,0.572454545454545,0.990909090909091,0.57,2
Q8SJXF9OGB!72&(,control,3,deplete-control,incongruent,0.587701863354037,0.975155279503106,0.620588235294118,0.941176470588235,0.625416666666667,2
Q8SJXF9OGB!72&(,deplete,3,deplete-control,congruent,0.573333333333333,0.948275862068966,0.548632478632479,0.974358974358974,0.542631578947368,1
Q8SJXF9OGB!72&(,deplete,3,deplete-control,incongruent,0.573333333333333,0.948275862068966,0.624035087719298,0.894736842105263,0.614117647058824,1
E^!&(WW4AES&(182&(,control,3,deplete-control,congruent,0.849823529411765,0.970588235294118,0.801578947368421,0.991228070175439,0.794778761061947,2
E^!&(WW4AES&(182&(,control,3,deplete-control,incongruent,0.849823529411765,0.970588235294118,0.948035714285714,0.928571428571429,0.95,2
E^!&(WW4AES&(182&(,deplete,3,deplete-control,congruent,0.732988505747126,0.982758620689655,0.669915966386555,1,0.669915966386555,1
E^!&(WW4AES&(182&(,deplete,3,deplete-control,incongruent,0.732988505747126,0.982758620689655,0.869454545454545,0.945454545454545,0.877307692307692,1
L@KOY^LQXYS82&(,control,3,deplete-control,congruent,0.752528735632184,0.96551724137931,0.709661016949153,0.974576271186441,0.707652173913043,2
L@KOY^LQXYS82&(,control,3,deplete-control,incongruent,0.752528735632184,0.96551724137931,0.842857142857143,0.946428571428571,0.834716981132075,2
L@KOY^LQXYS82&(,deplete,3,deplete-control,congruent,0.654619883040936,0.947368421052632,0.634529914529915,0.957264957264957,0.637142857142857,1
L@KOY^LQXYS82&(,deplete,3,deplete-control,incongruent,0.654619883040936,0.947368421052632,0.698148148148148,0.925925925925926,0.7038,1
I$GJR0OFY&(992&(,control,3,deplete-control,congruent,1.03988439306358,0.936416184971098,0.971913043478261,0.965217391304348,0.972522522522522,2
I$GJR0OFY&(992&(,control,3,deplete-control,incongruent,1.03988439306358,0.936416184971098,1.17465517241379,0.879310344827586,1.13862745098039,2
I$GJR0OFY&(992&(,deplete,3,deplete-control,congruent,0.906857142857143,0.925714285714286,0.839159663865546,0.974789915966387,0.843362068965517,1
I$GJR0OFY&(992&(,deplete,3,deplete-control,incongruent,0.906857142857143,0.925714285714286,1.05071428571429,0.821428571428571,1.01869565217391,1
9O1WJAEMQM2&(92&(,control,3,control-deplete,congruent,0.710059880239521,0.970059880239521,0.668849557522124,0.973451327433628,0.668363636363636,1
9O1WJAEMQM2&(92&(,control,3,control-deplete,incongruent,0.710059880239521,0.970059880239521,0.796296296296296,0.962962962962963,0.795192307692308,1
9O1WJAEMQM2&(92&(,deplete,3,control-deplete,congruent,0.593684210526316,0.964912280701754,0.568655462184874,0.991596638655462,0.569576271186441,2
9O1WJAEMQM2&(92&(,deplete,3,control-deplete,incongruent,0.593684210526316,0.964912280701754,0.650961538461538,0.903846153846154,0.655957446808511,2
